TWTR,date,closing,avg
AMZN,Thu Feb 04 00:00:00 CET 2016,52.0,240.41042191315427
FB,Thu Feb 04 00:00:00 CET 2016,52.0,283.3673871477272
MSFT,Thu Feb 04 00:00:00 CET 2016,52.0,87.62136548339485
TWTR,Thu Feb 04 00:00:00 CET 2016,52.0,62.00762693220339
GOOG,Wed Feb 03 00:00:00 CET 2016,52.16,335.6399969563984
AAPL,Wed Feb 03 00:00:00 CET 2016,52.16,335.6399969563984
AMZN,Wed Feb 03 00:00:00 CET 2016,52.16,240.1703065790814
FB,Wed Feb 03 00:00:00 CET 2016,52.16,282.93032214366724
MSFT,Wed Feb 03 00:00:00 CET 2016,52.16,87.49099281617649
TWTR,Wed Feb 03 00:00:00 CET 2016,52.16,61.84349981666666
GOOG,Tue Feb 02 00:00:00 CET 2016,53.0,335.3723454441291
AAPL,Tue Feb 02 00:00:00 CET 2016,53.0,335.3723454441291
AMZN,Tue Feb 02 00:00:00 CET 2016,53.0,239.93187306751568
FB,Tue Feb 02 00:00:00 CET 2016,53.0,282.49649134716975
MSFT,Tue Feb 02 00:00:00 CET 2016,53.0,87.3646521831502
TWTR,Tue Feb 02 00:00:00 CET 2016,53.0,61.69852440983606
GOOG,Mon Feb 01 00:00:00 CET 2016,54.709999,335.1068181532643
AAPL,Mon Feb 01 00:00:00 CET 2016,54.709999,335.1068181532643
AMZN,Mon Feb 01 00:00:00 CET 2016,54.709999,239.69622182824403
FB,Mon Feb 01 00:00:00 CET 2016,54.709999,282.06751490207154
MSFT,Mon Feb 01 00:00:00 CET 2016,54.709999,87.24547461678833
TWTR,Mon Feb 01 00:00:00 CET 2016,54.709999,61.585806258064515
GOOG,Fri Jan 29 00:00:00 CET 2016,55.09,334.84215197353535
AAPL,Fri Jan 29 00:00:00 CET 2016,55.09,334.84215197353535
AMZN,Fri Jan 29 00:00:00 CET 2016,55.09,239.46165229606075
FB,Fri Jan 29 00:00:00 CET 2016,55.09,281.64086543796986
MSFT,Fri Jan 29 00:00:00 CET 2016,55.09,87.12854561818183
TWTR,Fri Jan 29 00:00:00 CET 2016,55.09,61.48269822222222
GOOG,Thu Jan 28 00:00:00 CET 2016,52.060001,334.57512444664815
AAPL,Thu Jan 28 00:00:00 CET 2016,52.060001,334.57512444664815
AMZN,Thu Jan 28 00:00:00 CET 2016,52.060001,239.22383294162412
FB,Thu Jan 28 00:00:00 CET 2016,52.060001,281.21013210881796
MSFT,Thu Jan 28 00:00:00 CET 2016,52.060001,87.00148567391307
TWTR,Thu Jan 28 00:00:00 CET 2016,52.060001,61.335468578124996
GOOG,Wed Jan 27 00:00:00 CET 2016,51.220001,334.3078082924532
AAPL,Wed Jan 27 00:00:00 CET 2016,51.220001,334.3078082924532
AMZN,Wed Jan 27 00:00:00 CET 2016,51.220001,238.9855517858046
FB,Wed Jan 27 00:00:00 CET 2016,51.220001,280.7794389794007
MSFT,Wed Jan 27 00:00:00 CET 2016,51.220001,86.87231063898919
TWTR,Wed Jan 27 00:00:00 CET 2016,51.220001,61.179846
GOOG,Tue Jan 26 00:00:00 CET 2016,52.169998,334.04189141187595
AAPL,Tue Jan 26 00:00:00 CET 2016,52.169998,334.04189141187595
AMZN,Tue Jan 26 00:00:00 CET 2016,52.169998,238.7490764012656
FB,Tue Jan 26 00:00:00 CET 2016,52.169998,280.3521316130841
MSFT,Tue Jan 26 00:00:00 CET 2016,52.169998,86.74748217625901
TWTR,Tue Jan 26 00:00:00 CET 2016,52.169998,61.04333315151515
GOOG,Mon Jan 25 00:00:00 CET 2016,51.790001,333.77611750376684
AAPL,Mon Jan 25 00:00:00 CET 2016,51.790001,333.77611750376684
AMZN,Mon Jan 25 00:00:00 CET 2016,51.790001,238.51271853097322
FB,Mon Jan 25 00:00:00 CET 2016,51.790001,279.9257097276119
MSFT,Mon Jan 25 00:00:00 CET 2016,51.790001,86.6221865448029
TWTR,Mon Jan 25 00:00:00 CET 2016,51.790001,60.9052237164179
GOOG,Fri Jan 22 00:00:00 CET 2016,52.290001,333.5113140075262
AAPL,Fri Jan 22 00:00:00 CET 2016,52.290001,333.5113140075262
AMZN,Fri Jan 22 00:00:00 CET 2016,52.290001,238.27758883712096
FB,Fri Jan 22 00:00:00 CET 2016,52.290001,279.501807104283
MSFT,Fri Jan 22 00:00:00 CET 2016,52.290001,86.49957159642861
TWTR,Fri Jan 22 00:00:00 CET 2016,52.290001,60.77852926470588
GOOG,Thu Jan 21 00:00:00 CET 2016,50.48,333.245307133459
AAPL,Thu Jan 21 00:00:00 CET 2016,50.48,333.245307133459
AMZN,Thu Jan 21 00:00:00 CET 2016,50.48,238.04076968348022
FB,Thu Jan 21 00:00:00 CET 2016,50.48,279.0761160130111
MSFT,Thu Jan 21 00:00:00 CET 2016,50.48,86.3713880676157
TWTR,Thu Jan 21 00:00:00 CET 2016,50.48,60.629275217391296
GOOG,Wed Jan 20 00:00:00 CET 2016,50.790001,332.9800908835684
AAPL,Wed Jan 20 00:00:00 CET 2016,50.790001,332.9800908835684
AMZN,Wed Jan 20 00:00:00 CET 2016,50.790001,237.80493748110806
FB,Wed Jan 20 00:00:00 CET 2016,50.790001,278.6525796215213
MSFT,Wed Jan 20 00:00:00 CET 2016,50.790001,86.24521293617025
TWTR,Wed Jan 20 00:00:00 CET 2016,50.790001,60.48871415714285
GOOG,Tue Jan 19 00:00:00 CET 2016,50.560001,332.71515646529116
AAPL,Tue Jan 19 00:00:00 CET 2016,50.560001,332.71515646529116
AMZN,Tue Jan 19 00:00:00 CET 2016,50.560001,237.56940925911925
FB,Tue Jan 19 00:00:00 CET 2016,50.560001,278.23018595740734
MSFT,Tue Jan 19 00:00:00 CET 2016,50.560001,86.11911678091877
TWTR,Tue Jan 19 00:00:00 CET 2016,50.560001,60.34887312676056
GOOG,Fri Jan 15 00:00:00 CET 2016,50.990002,332.45112164386165
AAPL,Fri Jan 15 00:00:00 CET 2016,50.990002,332.45112164386165
AMZN,Fri Jan 15 00:00:00 CET 2016,50.990002,237.33501301884397
FB,Fri Jan 15 00:00:00 CET 2016,50.990002,277.8101486487985
MSFT,Fri Jan 15 00:00:00 CET 2016,50.990002,85.99542271478877
TWTR,Fri Jan 15 00:00:00 CET 2016,50.990002,60.218888805555544
GOOG,Thu Jan 14 00:00:00 CET 2016,53.110001,332.1895662874535
AAPL,Thu Jan 14 00:00:00 CET 2016,53.110001,332.1895662874535
AMZN,Thu Jan 14 00:00:00 CET 2016,53.110001,237.10386494855683
FB,Thu Jan 14 00:00:00 CET 2016,53.110001,277.39557273062724
MSFT,Thu Jan 14 00:00:00 CET 2016,53.110001,85.88003527017548
TWTR,Thu Jan 14 00:00:00 CET 2016,53.110001,60.1215067808219
GOOG,Wed Jan 13 00:00:00 CET 2016,51.639999,331.927125158092
AAPL,Wed Jan 13 00:00:00 CET 2016,51.639999,331.927125158092
AMZN,Wed Jan 13 00:00:00 CET 2016,51.639999,236.8714540889722
FB,Wed Jan 13 00:00:00 CET 2016,51.639999,276.97981660957635
MSFT,Wed Jan 13 00:00:00 CET 2016,51.639999,85.7603148636364
TWTR,Wed Jan 13 00:00:00 CET 2016,51.639999,60.0068918108108
GOOG,Tue Jan 12 00:00:00 CET 2016,52.779999,331.6662399934583
AAPL,Tue Jan 12 00:00:00 CET 2016,52.779999,331.6662399934583
AMZN,Tue Jan 12 00:00:00 CET 2016,52.779999,236.64105176720875
FB,Tue Jan 12 00:00:00 CET 2016,52.779999,276.5676845919117
MSFT,Tue Jan 12 00:00:00 CET 2016,52.779999,85.64540087108017
TWTR,Tue Jan 12 00:00:00 CET 2016,52.779999,59.91053323999999
GOOG,Mon Jan 11 00:00:00 CET 2016,52.299999,331.4053938300657
AAPL,Mon Jan 11 00:00:00 CET 2016,52.299999,331.4053938300657
AMZN,Mon Jan 11 00:00:00 CET 2016,52.299999,236.41062545124976
FB,Mon Jan 11 00:00:00 CET 2016,52.299999,276.1561842513761
MSFT,Mon Jan 11 00:00:00 CET 2016,52.299999,85.52961822569448
TWTR,Mon Jan 11 00:00:00 CET 2016,52.299999,59.81039463157894
GOOG,Fri Jan 08 00:00:00 CET 2016,52.330002,331.14506230783616
AAPL,Fri Jan 08 00:00:00 CET 2016,52.330002,331.14506230783616
AMZN,Fri Jan 08 00:00:00 CET 2016,52.330002,236.18081193882622
FB,Fri Jan 08 00:00:00 CET 2016,52.330002,275.74624618864465
MSFT,Fri Jan 08 00:00:00 CET 2016,52.330002,85.41474066089968
TWTR,Fri Jan 08 00:00:00 CET 2016,52.330002,59.71324667532466
GOOG,Thu Jan 07 00:00:00 CET 2016,52.169998,330.8850669077357
AAPL,Thu Jan 07 00:00:00 CET 2016,52.169998,330.8850669077357
AMZN,Thu Jan 07 00:00:00 CET 2016,52.169998,235.95137202119676
FB,Thu Jan 07 00:00:00 CET 2016,52.169998,275.3375144734917
MSFT,Thu Jan 07 00:00:00 CET 2016,52.169998,85.3001036172414
TWTR,Thu Jan 07 00:00:00 CET 2016,52.169998,59.61653835897435
GOOG,Wed Jan 06 00:00:00 CET 2016,54.049999,330.6273061368718
AAPL,Wed Jan 06 00:00:00 CET 2016,54.049999,330.6273061368718
AMZN,Wed Jan 06 00:00:00 CET 2016,54.049999,235.724844782067
FB,Wed Jan 06 00:00:00 CET 2016,54.049999,274.9337051386861
MSFT,Wed Jan 06 00:00:00 CET 2016,54.049999,85.19271494158077
TWTR,Wed Jan 06 00:00:00 CET 2016,54.049999,59.54607583544303
GOOG,Tue Jan 05 00:00:00 CET 2016,55.049999,330.3709551534887
AAPL,Tue Jan 05 00:00:00 CET 2016,55.049999,330.3709551534887
AMZN,Tue Jan 05 00:00:00 CET 2016,55.049999,235.50012482462665
FB,Tue Jan 05 00:00:00 CET 2016,55.049999,274.5331883697632
MSFT,Tue Jan 05 00:00:00 CET 2016,55.049999,85.0894864623288
TWTR,Tue Jan 05 00:00:00 CET 2016,55.049999,59.489874874999984
GOOG,Mon Jan 04 00:00:00 CET 2016,54.799999,330.1148483169148
AAPL,Mon Jan 04 00:00:00 CET 2016,54.799999,330.1148483169148
AMZN,Mon Jan 04 00:00:00 CET 2016,54.799999,235.27565261863333
FB,Mon Jan 04 00:00:00 CET 2016,54.799999,274.13367347999997
MSFT,Mon Jan 04 00:00:00 CET 2016,54.799999,84.98610937201367
TWTR,Mon Jan 04 00:00:00 CET 2016,54.799999,59.43197517283949
GOOG,Thu Dec 31 00:00:00 CET 2015,55.48,329.8598484577533
AAPL,Thu Dec 31 00:00:00 CET 2015,55.48,329.8598484577533
AMZN,Thu Dec 31 00:00:00 CET 2015,55.48,235.05258108932983
FB,Thu Dec 31 00:00:00 CET 2015,55.48,273.7368428566243
MSFT,Thu Dec 31 00:00:00 CET 2015,55.48,84.88574845578233
TWTR,Thu Dec 31 00:00:00 CET 2015,55.48,59.383780353658516
GOOG,Wed Dec 30 00:00:00 CET 2015,56.310001,329.60609164192977
AAPL,Wed Dec 30 00:00:00 CET 2015,56.310001,329.60609164192977
AMZN,Wed Dec 30 00:00:00 CET 2015,56.310001,234.83109090334554
FB,Wed Dec 30 00:00:00 CET 2015,56.310001,273.34295365036235
MSFT,Wed Dec 30 00:00:00 CET 2015,56.310001,84.78888151525426
TWTR,Wed Dec 30 00:00:00 CET 2015,56.310001,59.34674686746986
GOOG,Tue Dec 29 00:00:00 CET 2015,56.549999,329.3530276079706
AAPL,Tue Dec 29 00:00:00 CET 2015,56.549999,329.3530276079706
AMZN,Tue Dec 29 00:00:00 CET 2015,56.549999,234.6104459876236
FB,Tue Dec 29 00:00:00 CET 2015,56.549999,272.9509229909585
MSFT,Tue Dec 29 00:00:00 CET 2015,56.549999,84.69347988513515
TWTR,Tue Dec 29 00:00:00 CET 2015,56.549999,59.313452249999976
GOOG,Mon Dec 28 00:00:00 CET 2015,55.950001,329.09987665740766
AAPL,Mon Dec 28 00:00:00 CET 2015,55.950001,329.09987665740766
AMZN,Mon Dec 28 00:00:00 CET 2015,55.950001,234.38960489369575
FB,Mon Dec 28 00:00:00 CET 2015,55.950001,272.5592245758123
MSFT,Mon Dec 28 00:00:00 CET 2015,55.950001,84.59670049494952
TWTR,Mon Dec 28 00:00:00 CET 2015,55.950001,59.273882235294096
GOOG,Thu Dec 24 00:00:00 CET 2015,55.669998,328.84693504902896
AAPL,Thu Dec 24 00:00:00 CET 2015,55.669998,328.84693504902896
AMZN,Thu Dec 24 00:00:00 CET 2015,55.669998,234.16896340370351
FB,Thu Dec 24 00:00:00 CET 2015,55.669998,272.16843317657657
MSFT,Thu Dec 24 00:00:00 CET 2015,55.669998,84.49963102348995
TWTR,Thu Dec 24 00:00:00 CET 2015,55.669998,59.231976604651145
GOOG,Wed Dec 23 00:00:00 CET 2015,55.82,328.59459961922397
AAPL,Wed Dec 23 00:00:00 CET 2015,55.82,328.59459961922397
AMZN,Wed Dec 23 00:00:00 CET 2015,55.82,233.94905099506764
FB,Wed Dec 23 00:00:00 CET 2015,55.82,271.7793172895684
MSFT,Wed Dec 23 00:00:00 CET 2015,55.82,84.40371252508363
TWTR,Wed Dec 23 00:00:00 CET 2015,55.82,59.1927584827586
GOOG,Tue Dec 22 00:00:00 CET 2015,55.349998,328.34229620129304
AAPL,Tue Dec 22 00:00:00 CET 2015,55.349998,328.34229620129304
AMZN,Tue Dec 22 00:00:00 CET 2015,55.349998,233.7291014224136
FB,Tue Dec 22 00:00:00 CET 2015,55.349998,271.39075477737885
MSFT,Tue Dec 22 00:00:00 CET 2015,55.349998,84.30686681000003
TWTR,Tue Dec 22 00:00:00 CET 2015,55.349998,59.14909074999998
GOOG,Mon Dec 21 00:00:00 CET 2015,54.830002,328.08997858671614
AAPL,Mon Dec 21 00:00:00 CET 2015,54.830002,328.08997858671614
AMZN,Mon Dec 21 00:00:00 CET 2015,54.830002,233.5090533296431
FB,Mon Dec 21 00:00:00 CET 2015,54.830002,271.0026530698925
MSFT,Mon Dec 21 00:00:00 CET 2015,54.830002,84.2089370265781
TWTR,Mon Dec 21 00:00:00 CET 2015,54.830002,59.10056166292132
GOOG,Fri Dec 18 00:00:00 CET 2015,54.130001,327.837480911521
AAPL,Fri Dec 18 00:00:00 CET 2015,54.130001,327.837480911521
AMZN,Fri Dec 18 00:00:00 CET 2015,54.130001,233.2886859434888
FB,Fri Dec 18 00:00:00 CET 2015,54.130001,270.6146876815743
MSFT,Fri Dec 18 00:00:00 CET 2015,54.130001,84.10933790066228
TWTR,Fri Dec 18 00:00:00 CET 2015,54.130001,59.04533321111109
GOOG,Thu Dec 17 00:00:00 CET 2015,55.700001,327.58689391344416
AAPL,Thu Dec 17 00:00:00 CET 2015,55.700001,327.58689391344416
AMZN,Thu Dec 17 00:00:00 CET 2015,55.700001,233.07078571656425
FB,Thu Dec 17 00:00:00 CET 2015,55.700001,270.23091145535716
MSFT,Thu Dec 17 00:00:00 CET 2015,55.700001,84.01557771287132
TWTR,Thu Dec 17 00:00:00 CET 2015,55.700001,59.0085713186813
GOOG,Wed Dec 16 00:00:00 CET 2015,56.130001,327.3371635611779
AAPL,Wed Dec 16 00:00:00 CET 2015,56.130001,327.3371635611779
AMZN,Wed Dec 16 00:00:00 CET 2015,56.130001,232.8539465196077
FB,Wed Dec 16 00:00:00 CET 2015,56.130001,269.8492699037434
MSFT,Wed Dec 16 00:00:00 CET 2015,56.130001,83.9238488421053
TWTR,Wed Dec 16 00:00:00 CET 2015,56.130001,58.97728251086955
GOOG,Tue Dec 15 00:00:00 CET 2015,55.200001,327.0870374926474
AAPL,Tue Dec 15 00:00:00 CET 2015,55.200001,327.0870374926474
AMZN,Tue Dec 15 00:00:00 CET 2015,55.200001,232.6364998298652
FB,Tue Dec 15 00:00:00 CET 2015,55.200001,269.467331702847
MSFT,Tue Dec 15 00:00:00 CET 2015,55.200001,83.82967229180332
TWTR,Tue Dec 15 00:00:00 CET 2015,55.200001,58.936666580645145
GOOG,Mon Dec 14 00:00:00 CET 2015,55.139999,326.83731569421525
AAPL,Mon Dec 14 00:00:00 CET 2015,55.139999,326.83731569421525
AMZN,Mon Dec 14 00:00:00 CET 2015,55.139999,232.4195114425426
FB,Mon Dec 14 00:00:00 CET 2015,55.139999,269.086643722913
MSFT,Mon Dec 14 00:00:00 CET 2015,55.139999,83.73591518954252
TWTR,Mon Dec 14 00:00:00 CET 2015,55.139999,58.896276499999985
GOOG,Fri Dec 11 00:00:00 CET 2015,54.060001,326.5870612770646
AAPL,Fri Dec 11 00:00:00 CET 2015,54.060001,326.5870612770646
AMZN,Fri Dec 11 00:00:00 CET 2015,54.060001,232.2017342625151
FB,Fri Dec 11 00:00:00 CET 2015,54.060001,268.70539081028375
MSFT,Fri Dec 11 00:00:00 CET 2015,54.060001,83.63925097394142
TWTR,Fri Dec 11 00:00:00 CET 2015,54.060001,58.84536833684209
GOOG,Thu Dec 10 00:00:00 CET 2015,55.27,326.33837469477584
AAPL,Thu Dec 10 00:00:00 CET 2015,55.27,326.33837469477584
AMZN,Thu Dec 10 00:00:00 CET 2015,55.27,231.98596385487787
FB,Thu Dec 10 00:00:00 CET 2015,55.27,268.3276290566372
MSFT,Thu Dec 10 00:00:00 CET 2015,55.27,83.5471430162338
TWTR,Thu Dec 10 00:00:00 CET 2015,55.27,58.80812491666666
GOOG,Wed Dec 09 00:00:00 CET 2015,54.98,326.08987801465236
AAPL,Wed Dec 09 00:00:00 CET 2015,54.98,326.08987801465236
AMZN,Wed Dec 09 00:00:00 CET 2015,54.98,231.7703658477465
FB,Wed Dec 09 00:00:00 CET 2015,54.98,267.9506897826856
MSFT,Wed Dec 09 00:00:00 CET 2015,54.98,83.4546927152104
TWTR,Wed Dec 09 00:00:00 CET 2015,54.98,58.76865971134019
GOOG,Tue Dec 08 00:00:00 CET 2015,55.790001,325.84257712076885
AAPL,Tue Dec 08 00:00:00 CET 2015,55.790001,325.84257712076885
AMZN,Tue Dec 08 00:00:00 CET 2015,55.790001,231.5562778126519
FB,Tue Dec 08 00:00:00 CET 2015,55.790001,267.5765086737214
MSFT,Tue Dec 08 00:00:00 CET 2015,55.790001,83.36545177419359
TWTR,Tue Dec 08 00:00:00 CET 2015,55.790001,58.73826523469387
GOOG,Mon Dec 07 00:00:00 CET 2015,55.810001,325.5957466124318
AAPL,Mon Dec 07 00:00:00 CET 2015,55.810001,325.5957466124318
AMZN,Mon Dec 07 00:00:00 CET 2015,55.810001,231.3427343414336
FB,Mon Dec 07 00:00:00 CET 2015,55.810001,267.2036803151409
MSFT,Mon Dec 07 00:00:00 CET 2015,55.810001,83.27684903858525
TWTR,Mon Dec 07 00:00:00 CET 2015,55.810001,58.70868680808079
GOOG,Fri Dec 04 00:00:00 CET 2015,55.91,325.3494582593611
AAPL,Fri Dec 04 00:00:00 CET 2015,55.91,325.3494582593611
AMZN,Fri Dec 04 00:00:00 CET 2015,55.91,231.1298305376212
FB,Fri Dec 04 00:00:00 CET 2015,55.91,266.83233817047454
MSFT,Fri Dec 04 00:00:00 CET 2015,55.91,83.18913477884621
TWTR,Fri Dec 04 00:00:00 CET 2015,55.91,58.68069993999998
GOOG,Thu Dec 03 00:00:00 CET 2015,54.200001,325.1020591195259
AAPL,Thu Dec 03 00:00:00 CET 2015,54.200001,325.1020591195259
AMZN,Thu Dec 03 00:00:00 CET 2015,54.200001,230.91537013818163
FB,Thu Dec 03 00:00:00 CET 2015,54.200001,266.4592989824562
MSFT,Thu Dec 03 00:00:00 CET 2015,54.200001,83.09651773801922
TWTR,Thu Dec 03 00:00:00 CET 2015,54.200001,58.6363365841584
GOOG,Wed Dec 02 00:00:00 CET 2015,55.209999,324.8560317174115
AAPL,Wed Dec 02 00:00:00 CET 2015,55.209999,324.8560317174115
AMZN,Wed Dec 02 00:00:00 CET 2015,55.209999,230.70265177118628
FB,Wed Dec 02 00:00:00 CET 2015,55.209999,266.08933523467607
MSFT,Wed Dec 02 00:00:00 CET 2015,55.209999,83.00770716878986
TWTR,Wed Dec 02 00:00:00 CET 2015,55.209999,58.60274503921567
GOOG,Tue Dec 01 00:00:00 CET 2015,55.220001,324.6104615619311
AAPL,Tue Dec 01 00:00:00 CET 2015,55.220001,324.6104615619311
AMZN,Tue Dec 01 00:00:00 CET 2015,55.220001,230.49045993228523
FB,Tue Dec 01 00:00:00 CET 2015,55.220001,265.7206825524476
MSFT,Tue Dec 01 00:00:00 CET 2015,55.220001,82.91949222857149
TWTR,Tue Dec 01 00:00:00 CET 2015,55.220001,58.569902864077655
GOOG,Mon Nov 30 00:00:00 CET 2015,54.349998,324.3645466724298
AAPL,Mon Nov 30 00:00:00 CET 2015,54.349998,324.3645466724298
AMZN,Mon Nov 30 00:00:00 CET 2015,54.349998,230.27772990579695
FB,Mon Nov 30 00:00:00 CET 2015,54.349998,265.35179828621295
MSFT,Mon Nov 30 00:00:00 CET 2015,54.349998,82.82908243670892
TWTR,Mon Nov 30 00:00:00 CET 2015,54.349998,58.52932685576921
GOOG,Fri Nov 27 00:00:00 CET 2015,53.93,324.11869708454583
AAPL,Fri Nov 27 00:00:00 CET 2015,53.93,324.11869708454583
AMZN,Fri Nov 27 00:00:00 CET 2015,53.93,230.0650064680336
FB,Fri Nov 27 00:00:00 CET 2015,53.93,264.98346762717773
MSFT,Fri Nov 27 00:00:00 CET 2015,53.93,82.73791813880132
TWTR,Fri Nov 27 00:00:00 CET 2015,53.93,58.485523742857126
GOOG,Wed Nov 25 00:00:00 CET 2015,53.689999,323.87307610535913
AAPL,Wed Nov 25 00:00:00 CET 2015,53.689999,323.87307610535913
AMZN,Wed Nov 25 00:00:00 CET 2015,53.689999,229.85250645903596
FB,Wed Nov 25 00:00:00 CET 2015,53.689999,264.6160007252174
MSFT,Wed Nov 25 00:00:00 CET 2015,53.689999,82.64657248113213
TWTR,Wed Nov 25 00:00:00 CET 2015,53.689999,58.44028294339621
GOOG,Tue Nov 24 00:00:00 CET 2015,54.25,323.628409067151
AAPL,Tue Nov 24 00:00:00 CET 2015,54.25,323.628409067151
AMZN,Tue Nov 24 00:00:00 CET 2015,54.25,229.64119177015627
FB,Tue Nov 24 00:00:00 CET 2015,54.25,264.25078197395834
MSFT,Tue Nov 24 00:00:00 CET 2015,54.25,82.55755501253924
TWTR,Tue Nov 24 00:00:00 CET 2015,54.25,58.401121420560735
GOOG,Mon Nov 23 00:00:00 CET 2015,54.189999,323.3841312701726
AAPL,Mon Nov 23 00:00:00 CET 2015,54.189999,323.3841312701726
AMZN,Mon Nov 23 00:00:00 CET 2015,54.189999,229.43031293269212
FB,Mon Nov 23 00:00:00 CET 2015,54.189999,263.8867251577123
MSFT,Mon Nov 23 00:00:00 CET 2015,54.189999,82.46890640000005
TWTR,Mon Nov 23 00:00:00 CET 2015,54.189999,58.36212954629628
GOOG,Fri Nov 20 00:00:00 CET 2015,54.189999,323.1402960054351
AAPL,Fri Nov 20 00:00:00 CET 2015,54.189999,323.1402960054351
AMZN,Fri Nov 20 00:00:00 CET 2015,54.189999,229.2199404069626
FB,Fri Nov 20 00:00:00 CET 2015,54.189999,263.5239280536332
MSFT,Fri Nov 20 00:00:00 CET 2015,54.189999,82.38081011526484
TWTR,Fri Nov 20 00:00:00 CET 2015,54.189999,58.32385311926604
GOOG,Thu Nov 19 00:00:00 CET 2015,53.939999,322.89667582714964
AAPL,Thu Nov 19 00:00:00 CET 2015,53.939999,322.89667582714964
AMZN,Thu Nov 19 00:00:00 CET 2015,53.939999,229.00977261151058
FB,Thu Nov 19 00:00:00 CET 2015,53.939999,263.16195235578584
MSFT,Thu Nov 19 00:00:00 CET 2015,53.939999,82.29248461490687
TWTR,Thu Nov 19 00:00:00 CET 2015,53.939999,58.28399989999999
GOOG,Wed Nov 18 00:00:00 CET 2015,53.849998,322.65341481645606
AAPL,Wed Nov 18 00:00:00 CET 2015,53.849998,322.65341481645606
AMZN,Wed Nov 18 00:00:00 CET 2015,53.849998,228.8000004263471
FB,Wed Nov 18 00:00:00 CET 2015,53.849998,262.80106967586204
MSFT,Wed Nov 18 00:00:00 CET 2015,53.849998,82.204427380805
TWTR,Wed Nov 18 00:00:00 CET 2015,53.849998,58.24405393693692
GOOG,Tue Nov 17 00:00:00 CET 2015,52.970001,322.409798363144
AAPL,Tue Nov 17 00:00:00 CET 2015,52.970001,322.409798363144
AMZN,Tue Nov 17 00:00:00 CET 2015,52.970001,228.58967746052613
FB,Tue Nov 17 00:00:00 CET 2015,52.970001,262.4399146523236
MSFT,Tue Nov 17 00:00:00 CET 2015,52.970001,82.11419766975314
TWTR,Tue Nov 17 00:00:00 CET 2015,52.970001,58.19696417857141
GOOG,Mon Nov 16 00:00:00 CET 2015,53.77,322.16734367148047
AAPL,Mon Nov 16 00:00:00 CET 2015,53.77,322.16734367148047
AMZN,Mon Nov 16 00:00:00 CET 2015,53.77,228.38081285185166
FB,Mon Nov 16 00:00:00 CET 2015,53.77,262.0813752800687
MSFT,Mon Nov 16 00:00:00 CET 2015,53.77,82.02698475384621
TWTR,Mon Nov 16 00:00:00 CET 2015,53.77,58.15778750442477
GOOG,Fri Nov 13 00:00:00 CET 2015,52.84,321.9244876357082
AAPL,Fri Nov 13 00:00:00 CET 2015,52.84,321.9244876357082
AMZN,Fri Nov 13 00:00:00 CET 2015,52.84,228.17133694152724
FB,Fri Nov 13 00:00:00 CET 2015,52.84,261.7224706912521
MSFT,Fri Nov 13 00:00:00 CET 2015,52.84,81.93745412576692
TWTR,Fri Nov 13 00:00:00 CET 2015,52.84,58.111140245614024
GOOG,Thu Nov 12 00:00:00 CET 2015,53.32,321.6825016108112
AAPL,Thu Nov 12 00:00:00 CET 2015,53.32,321.6825016108112
AMZN,Thu Nov 12 00:00:00 CET 2015,53.32,227.9629324874849
FB,Thu Nov 12 00:00:00 CET 2015,53.32,261.36561714554796
MSFT,Thu Nov 12 00:00:00 CET 2015,53.32,81.84993897553521
TWTR,Thu Nov 12 00:00:00 CET 2015,53.32,58.069478156521726
GOOG,Wed Nov 11 00:00:00 CET 2015,53.650002,321.44124823582393
AAPL,Wed Nov 11 00:00:00 CET 2015,53.650002,321.44124823582393
AMZN,Wed Nov 11 00:00:00 CET 2015,53.650002,227.75541709404743
FB,Wed Nov 11 00:00:00 CET 2015,53.650002,261.0105477179487
MSFT,Wed Nov 11 00:00:00 CET 2015,53.650002,81.76396355792687
TWTR,Wed Nov 11 00:00:00 CET 2015,53.650002,58.03137922413792
GOOG,Tue Nov 10 00:00:00 CET 2015,53.509998,321.20030286690684
AAPL,Tue Nov 10 00:00:00 CET 2015,53.509998,321.20030286690684
AMZN,Tue Nov 10 00:00:00 CET 2015,53.509998,227.54822872413774
FB,Tue Nov 10 00:00:00 CET 2015,53.509998,260.65645121672355
MSFT,Tue Nov 10 00:00:00 CET 2015,53.509998,81.67808524316114
TWTR,Tue Nov 10 00:00:00 CET 2015,53.509998,57.992734940170934
GOOG,Mon Nov 09 00:00:00 CET 2015,54.16,320.9603744725969
AAPL,Mon Nov 09 00:00:00 CET 2015,54.16,320.9603744725969
AMZN,Mon Nov 09 00:00:00 CET 2015,54.16,227.34230446199507
FB,Mon Nov 09 00:00:00 CET 2015,54.16,260.3046685059625
MSFT,Mon Nov 09 00:00:00 CET 2015,54.16,81.59469710606065
TWTR,Mon Nov 09 00:00:00 CET 2015,54.16,57.96025413559321
GOOG,Fri Nov 06 00:00:00 CET 2015,54.919998,320.7215590538603
AAPL,Fri Nov 06 00:00:00 CET 2015,54.919998,320.7215590538603
AMZN,Fri Nov 06 00:00:00 CET 2015,54.919998,227.1377702906285
FB,Fri Nov 06 00:00:00 CET 2015,54.919998,259.95537484863945
MSFT,Fri Nov 06 00:00:00 CET 2015,54.919998,81.51410889123872
TWTR,Fri Nov 06 00:00:00 CET 2015,54.919998,57.934705764705875
